Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-12 13:17:20,2020-06-12 13:21:37,"4m - 16,892s",FAILED
,,,,,,,
Test Cases/Denna/User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-12 13:17:21,2020-06-12 13:19:39,"2m - 17,424s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-12 13:17:22,2020-06-12 13:18:53,"1m - 30,025s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/profile""))",Chrome 83.0.4103.97,,,2020-06-12 13:18:53,2020-06-12 13:18:53,"0,528s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/button Minta Dukungan""))",Chrome 83.0.4103.97,,,2020-06-12 13:18:53,2020-06-12 13:19:39,"45,733s",FAILED
,,,,,,,
Test Cases/Denna/User - Minta Dukungan,Chrome 83.0.4103.97,,,2020-06-12 13:19:39,2020-06-12 13:21:37,"1m - 58,481s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-12 13:19:39,2020-06-12 13:20:39,"1m - 0,343s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/profile""))",Chrome 83.0.4103.97,,,2020-06-12 13:20:39,2020-06-12 13:20:52,"12,685s",PASSED
"click(findTestObject(""Object Repository/Denna/User - Minta Dukungan/button Minta Dukungan""))",Chrome 83.0.4103.97,,,2020-06-12 13:20:52,2020-06-12 13:21:37,"45,386s",FAILED
